MONTH,DAY,TRANSACTION_ID,TRANSACTION_AMT,QTY,PRICE,ITEM,ITEM_ID,BRAND,BRAND_ID
M1,9,T425,12,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M1,31,T425,139,1,69,HAIR CONDITIONERS,36,PROCTER & GAMBLE,253
M1,31,T425,139,1,70,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M1,7,T425,13,1,13,BATTERIES,10,EVEREADY INDS,84
M2,1,T425,137.5,1,26,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,1,T425,137.5,1,49,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M2,1,T425,137.5,1,53,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M2,1,T425,137.5,1,9.5,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M1,30,T425,430,1,430,PACKAGED ATTA (1/95),50,I T C,136
M2,23,T4250,88,1,88,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,28,T4250,295,1,175,ANTISEPTIC LIQUIDS (4/97),7,RECKITT BENCKISER,267
M3,28,T4250,295,1,120,AFTER SHAVE LOTIONS,1,RUBICON FORMULATIONS P LTD,274
M3,9,T4250,144,2,72,PALMOLEIN REFINED OIL (01/03),54,RUCHI SOYA INDS,277
M2,6,T4251,15,1,5,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M2,6,T4251,15,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M2,23,T4252,19.25,1,9.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4252,19.25,1,9.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4253,15,1,10,ALL IODISED SALT,4,TATA CHEM,316
M2,23,T4253,15,1,5,CLEANERS - UTENSIL,22,ROHIT SURFACTANTS PVT.LTD,270
M3,29,T4253,130,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4253,130,1,110,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,9,T4253,20,1,20,ALL IODISED SALT,4,TATA CHEM,316
M2,23,T4254,102,1,102,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M3,29,T4254,20,2,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,23,T4255,9.75,1,9.75,VERMICELLI & NOODLE,79,I T C,136
M3,29,T4255,24,2,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,23,T4256,10,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4256,90,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4256,90,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4256,90,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4256,90,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4256,90,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4256,90,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,6,T4257,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4257,69,1,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M2,23,T4257,69,1,39,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M2,23,T4257,69,1,10,ALL IODISED SALT,4,TATA CHEM,316
M2,23,T4257,69,1,10,SPICES (03/04),69,TATA CHEM,316
M3,29,T4257,179,1,179,RUBEFACIENT,59,MIDAS CARE,203
M3,9,T4257,110,1,110,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M2,23,T4258,28.5,1,28.5,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4258,90,1,10,BISCUITS - CORE & NON CORE,12,I T C,136
M3,29,T4258,90,2,30,BISCUITS - CORE & NON CORE,12,I T C,136
M3,29,T4258,90,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4258,90,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,6,T4259,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M3,29,T4259,46,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M1,29,T426,272,8,34,SALTY SNACKS (2/97),61,HALDIRAM,120
M1,19,T426,120,1,65,BLUES,13,JYOTHY LABORATORIES,152
M1,19,T426,120,1,55,PRE-POST WASH PRODUCTS,55,RECKITT BENCKISER,267
M1,9,T426,70,1,70,HAIR OILS PKTP(8/02),38,MANDOM CORPORATION IND P LTD,194
M2,1,T426,247,12,4.75,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,1,T426,247,12,4.75,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M2,1,T426,247,1,100,TOILET SOAPS (04/00),73,CHOLAYIL PVT LTD,60
M2,1,T426,247,1,33,CLEANERS - UTENSIL,22,PITAMBARI PRODS,245
M1,30,T426,392,1,108,BEVERAGES,11,GLAXO SMITHKLINE,106
M1,30,T426,392,1,30,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,30,T426,392,1,94,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M1,30,T426,392,1,160,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M2,23,T4260,50,1,50,ANTISEPTIC LIQUIDS (4/97),7,RECKITT BENCKISER,267
M3,29,T4260,125,1,95,SHAMPOO - BY SEGMENTS,64,PATANJALI AYURVED LTD,236
M3,29,T4260,125,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4260,125,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4261,10,2,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M2,23,T4262,10,1,10,TOOTH PASTES,75,COLGATE-PALMOLIVE,61
M3,29,T4262,10,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4263,5,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,6,T4265,301.8,2,27,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4265,301.8,1,29,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4265,301.8,1,49.8,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4265,301.8,1,30,SQSH CRDLS & SFT DRNK-CONVERTD,70,MONDELEZ INTERNATIONAL,207
M2,6,T4265,301.8,1,139,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4265,85,1,35,HAIR DYES     (1/76),37,PATANJALI AYURVED LTD,236
M3,29,T4265,85,1,30,SKIN CREAMS,67,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4265,85,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T4265,160,1,160,PACKAGED ATTA (1/95),50,PARAKH AGRO IND,231
M2,6,T4266,186.8,1,29,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4266,186.8,1,49.8,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4266,186.8,2,27,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,6,T4266,186.8,2,27,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,23,T4267,102,1,10,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M2,23,T4267,102,2,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,29,T4268,50,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4268,50,3,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,23,T4269,35,1,35,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M3,9,T4269,55,3,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,9,T4269,55,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,9,T4269,55,2,10,BISCUITS - CORE & NON CORE,12,SAJ INDS,285
M1,4,T427,200,1,40,CHOCOLATE,17,FERRERO INDIA PVT LTD,87
M1,4,T427,200,4,40,CHOCOLATE,17,FERRERO INDIA PVT LTD,87
M1,30,T427,235,1,110,PACKAGED TEA,53,HASMUKHRAI & CO,124
M1,30,T427,235,1,125,ALL AIR FRESHNERS(01/03),3,J K HELENE CURTIS,144
M1,19,T427,30,1,30,BEVERAGES,11,MONDELEZ INTERNATIONAL,207
M1,7,T427,22.5,1,22.5,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,1,T427,192,12,16,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M1,30,T427,429,1,115,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M1,30,T427,429,1,30,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,30,T427,429,1,94,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M1,30,T427,429,1,82,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,30,T427,429,1,108,BEVERAGES,11,GLAXO SMITHKLINE,106
M3,29,T4270,355,2,15,VERMICELLI & NOODLE,79,I T C,136
M3,29,T4270,355,1,180,TWIN BLADES,77,PROCTER & GAMBLE,253
M3,29,T4270,355,1,5,BISCUITS - CORE & NON CORE,12,PATANJALI BISCUITS PVT LTD,237
M3,29,T4270,355,1,40,TOOTH PASTES,75,PATANJALI AYURVED LTD,236
M3,29,T4270,355,2,50,TOOTH PASTES,75,DABUR,66
M3,9,T4270,35,1,35,SALTY SNACKS (2/97),61,ANUBHAV INDS,21
M3,29,T4271,145,1,145,PACKAGED TEA,53,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4271,10,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,10,T4271,10,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,23,T4272,10,1,10,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,29,T4272,55,1,15,KETCHUPS/SAUCES,42,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4272,55,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4272,55,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,29,T4272,55,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4272,55,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4273,10,1,10,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,29,T4273,60,2,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4273,60,2,10,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4273,60,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4274,933.75,1,560,REFINED EDIBLE OILS-ALL PACKS,58,CARGILL FOODS,53
M2,23,T4274,933.75,6,5,DETERGENT CAKES/BARS,31,HINDUSTAN UNILEVER LIMITED,133
M2,23,T4274,933.75,1,35.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,23,T4274,933.75,2,35.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,23,T4274,933.75,1,19.5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,23,T4274,933.75,1,38.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,23,T4274,933.75,2,22,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M2,23,T4274,933.75,1,135,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4274,157,1,15,BATTERIES,10,EVEREADY INDS,84
M3,29,T4274,157,1,77,SPICES (03/04),69,MOHANLAL'S,206
M3,29,T4274,157,1,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,29,T4274,157,1,53,WASHING POWDERS/LIQUIDS,80,PROCTER & GAMBLE,253
M3,10,T4274,140,1,140,PACKAGED TEA,53,GIRNAR FOOD & BEVER,104
M2,23,T4275,20,2,10,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,29,T4275,85,1,85,SKIN CREAMS,67,HIMALAYA DRUG,132
M3,29,T4276,135,1,135,SKIN CREAMS,67,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4276,70,2,35,SCOURING PADS/SCRUBS,63,3M INDIA LTD,1
M2,23,T4277,10,1,10,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,29,T4277,164,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,29,T4277,164,1,15,TOILET SOAPS (04/00),73,PATANJALI AYURVED LTD,236
M3,29,T4277,164,1,44,CLEANERS - UTENSIL,22,PITAMBARI PRODS,245
M3,29,T4277,164,1,75,CLEANERS - FLOOR,19,R S INDUSTRIES,257
M3,29,T4277,164,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4277,164,1,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,6,T4278,10,1,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,23,T4278,22,1,22,PACKAGED ATTA (1/95),50,SHREE BHAGWATI FLOUR,298
M3,29,T4278,35,1,35,SALTY SNACKS (2/97),61,HALDIRAM,120
M2,23,T4279,34,1,34,READY TO EAT,57,TALOD GRUH UDYOG,315
M3,29,T4279,75,1,75,MOSQUITO REPELLANTS CTG (8/93),46,S C JOHNSON,278
M1,4,T428,40,1,5,CONFECTIONERY - TOFFEE/HBC,29,PERFETTI VAN MELLE,242
M1,4,T428,40,1,10,CHOCOLATE,17,NESTLE INDIA,221
M1,4,T428,40,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M1,4,T428,40,1,5,DETERGENT CAKES/BARS,31,SHIVANI DETERGENT PVT LTD,297
M1,19,T428,52,1,52,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,9,T428,280,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M1,9,T428,280,1,270,BEVERAGES,11,GLAXO SMITHKLINE,106
M1,17,T428,155,1,155,CLEANERS - FLOOR,19,SUNNY HOME CARE PVT LTD,307
M2,1,T428,118,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M2,1,T428,118,6,12,BATTERIES,10,PANASONIC BATTERY IND,228
M2,2,T428,284,1,116,TOILET SOAPS (04/00),73,RECKITT BENCKISER,267
M2,2,T428,284,10,3,PRE-POST WASH PRODUCTS,55,HINDUSTAN UNILEVER LIMITED,133
M2,2,T428,284,1,138,TOOTH PASTES,75,HINDUSTAN UNILEVER LIMITED,133
M1,5,T428,165,1,165,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,29,T4280,15,1,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,29,T4280,15,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,6,T4281,50,5,10,VERMICELLI & NOODLE,79,SUPREME NUTRI GRAIN PVT LTD,310
M2,23,T4281,9.75,1,9.75,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4281,355,1,92,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M3,10,T4281,355,1,217,PACKAGED PURE GHEE,51,G C M M F,91
M3,10,T4281,355,1,46,BUTTER MARGR  (4/94),15,G C M M F,91
M2,23,T4282,22,1,22,TOILET SOAPS (04/00),73,HINDUSTAN UNILEVER LIMITED,133
M2,23,T4283,35,1,35,SALTY SNACKS (2/97),61,HALDIRAM,120
M3,29,T4283,50,5,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,24,T4284,53.5,2,14.75,VERMICELLI & NOODLE,79,I T C,136
M2,24,T4284,53.5,1,24,VERMICELLI & NOODLE,79,I T C,136
M3,29,T4284,95,1,95,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M3,10,T4284,92,1,92,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M2,24,T4285,30,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,10,T4285,33,1,33,VERMICELLI & NOODLE,79,HATHI CHHAP SEV,125
M3,29,T4286,96,4,4,SHAMPOO - BY SEGMENTS,64,HINDUSTAN UNILEVER LIMITED,133
M3,29,T4286,96,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,29,T4286,96,2,30,HAIR DYES     (1/76),37,GODREJ CONSUMER PRODS,110
M2,24,T4287,19.5,2,9.75,VERMICELLI & NOODLE,79,I T C,136
M3,29,T4287,40,4,10,BISCUITS - CORE & NON CORE,12,PATANJALI BISCUITS PVT LTD,237
M2,6,T4288,215,1,215,PACKAGED PURE GHEE,51,G C M M F,91
M3,30,T4288,110,1,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4288,110,1,30,BISCUITS - CORE & NON CORE,12,I T C,136
M3,30,T4288,110,1,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,30,T4288,110,3,10,SALTY SNACKS (2/97),61,PEPSICO INDIA,241
M2,6,T4289,25,1,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,6,T4289,25,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,6,T4289,25,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,30,T4289,50,2,5,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M3,30,T4289,50,2,20,CHOCOLATE,17,MONDELEZ INTERNATIONAL,207
M1,19,T429,38,1,38,GLUCOSE POWDER & TABLET,35,DABUR,66
M1,9,T429,157,1,105,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M1,9,T429,157,2,16,DETERGENT CAKES/BARS,31,PATANJALI AYURVED LTD,236
M1,9,T429,157,2,10,CLEANERS - UTENSIL,22,PATANJALI AYURVED LTD,236
M1,7,T429,327.5,4,5,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M1,7,T429,327.5,1,18.5,ALL IODISED SALT,4,TATA CHEM,316
M1,7,T429,327.5,1,81,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,7,T429,327.5,2,104,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M2,2,T429,99,1,19,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,2,T429,99,1,27,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,2,T429,99,1,19,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,2,T429,99,1,24,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,2,T429,99,2,5,SALTY SNACKS (2/97),61,BALAJI WAFERS P L,38
M2,24,T4290,23.5,1,14,SPICES (03/04),69,S NARENDRA KUMAR,281
M2,24,T4290,23.5,1,9.5,SPICES (03/04),69,S NARENDRA KUMAR,281
M3,30,T4290,50,1,50,AGARBATTI & DHOOPBATTI,2,SHALIMAR AGARBATTI COMPANY,294
M2,24,T4291,9.75,1,9.75,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4291,20,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4291,20,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,10,T4291,90,3,30,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4292,155,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4292,155,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4292,155,1,105,COCONUT OIL PKTYP (08/02),23,MARICO INDS,199
M3,30,T4292,155,1,30,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4292,1810,1,110,CLEANERS - UTENSIL,22,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4292,1810,1,560,REFINED EDIBLE OILS-ALL PACKS,58,LIBERTY OIL MILLS,179
M3,10,T4292,1810,1,125,PACKAGED TEA,53,GUJ TEA PROCESSORS,115
M3,10,T4292,1810,1,130,KETCHUPS/SAUCES,42,HINDUSTAN UNILEVER LIMITED,133
M3,10,T4292,1810,1,445,PACKAGED PURE GHEE,51,A P DAIRY,2
M3,10,T4292,1810,1,200,SPICES (03/04),69,RAMDEV FOODS PRODUCTS PVT LTD,262
M3,10,T4292,1810,1,110,CHEESE        (4/94),16,G C M M F,91
M3,10,T4292,1810,2,46,BUTTER MARGR  (4/94),15,G C M M F,91
M3,10,T4292,1810,1,38,TOILET SOAPS (04/00),73,KARNATAKA SOAPS,162
M2,24,T4294,142,1,73,PACKAGED PURE GHEE,51,PARAG MILK FOODS PVT. LTD.,230
M2,24,T4294,142,1,20,PACKAGED ATTA (1/95),50,PARAKH AGRO IND,231
M2,24,T4294,142,2,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,24,T4294,142,2,9.75,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,24,T4294,142,1,9.5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,24,T4294,142,2,5,HAIR DYES     (1/76),37,GODREJ CONSUMER PRODS,110
M3,30,T4294,409,1,195,SKIN CREAMS,67,NIVEA INDIA,224
M3,30,T4294,409,1,10,TOILET SOAPS (04/00),73,RECKITT BENCKISER,267
M3,30,T4294,409,1,204,BEVERAGES,11,GLAXO SMITHKLINE,106
M3,10,T4294,182,1,80,KETCHUPS/SAUCES,42,ADINATH AGRO,7
M3,10,T4294,182,1,102,CHEESE        (4/94),16,G C M M F,91
M2,6,T4295,359,1,220,BUTTER MARGR  (4/94),15,G C M M F,91
M2,6,T4295,359,1,139,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M2,24,T4295,139,1,92,PACKAGED ATTA (1/95),50,I T C,136
M2,24,T4295,139,1,47,PACKAGED ATTA (1/95),50,I T C,136
M3,30,T4295,40,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,30,T4295,40,1,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4295,40,2,10,VERMICELLI & NOODLE,79,I T C,136
M2,24,T4296,25,1,25,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4296,690,4,5,BISCUITS - CORE & NON CORE,12,I T C,136
M3,30,T4296,690,1,65,SKIN CREAMS,67,HIMALAYA DRUG,132
M3,30,T4296,690,2,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,30,T4296,690,1,30,BISCUITS - CORE & NON CORE,12,I T C,136
M3,30,T4296,690,2,10,BISCUITS - CORE & NON CORE,12,SURYA FOOD & AGRO,311
M3,30,T4296,690,1,80,TOILET SOAPS (04/00),73,JOHNSON & JOHNSON,151
M3,30,T4296,690,1,165,SKIN CREAMS,67,JOHNSON & JOHNSON,151
M3,30,T4296,690,1,290,BEVERAGES,11,GLAXO SMITHKLINE,106
M3,30,T4297,24,2,12,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M2,24,T4298,22,1,22,PACKAGED ATTA (1/95),50,SHRI BHAGAWATI FOODS,300
M3,30,T4298,140,1,140,SQSH CRDLS & SFT DRNK-CONVERTD,70,MAPRO,196
M1,4,T43,48,4,12,BATTERIES,10,PANASONIC BATTERY IND,228
M1,1,T43,28.5,1,28.5,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M1,3,T43,318,1,147,REFINED EDIBLE OILS-ALL PACKS,58,AGRO TECH FOODS,12
M1,3,T43,318,1,82,CLEANERS - TOILET,21,RECKITT BENCKISER,267
M1,3,T43,318,1,89,CLEANERS - FLOOR,19,RECKITT BENCKISER,267
M1,19,T430,20,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M2,2,T430,57,6,9.5,WASHING POWDERS/LIQUIDS,80,HINDUSTAN UNILEVER LIMITED,133
M1,31,T430,1394,2,50,PACKAGED ATTA (1/95),50,I T C,136
M1,31,T430,1394,2,162,PACKAGED RICE (1/95),52,KRBL LTD,173
M1,31,T430,1394,3,120,REFINED EDIBLE OILS-ALL PACKS,58,GODREJ INDS (FOODS DIVISION),111
M1,31,T430,1394,1,66,VERMICELLI & NOODLE,79,HATHI CHHAP SEV,125
M1,31,T430,1394,1,525,PACKAGED PURE GHEE,51,PARAG MILK FOODS PVT. LTD.,230
M1,31,T430,1394,1,19,ALL IODISED SALT,4,TATA CHEM,316
M2,24,T4300,10,1,10,BUTTER MARGR  (4/94),15,G C M M F,91
M3,30,T4300,350,1,350,DIAPERS       (8/93),32,UNICHARM INDIA PVT LTD,324
M2,24,T4301,5,1,5,SALTY SNACKS (2/97),61,PRATAAP SNACKS PVT LTD,247
M3,30,T4301,50,2,10,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M3,30,T4301,50,6,5,BISCUITS - CORE & NON CORE,12,PARLE PRODS,234
M2,24,T4302,119,1,119,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M3,30,T4302,30,3,10,VERMICELLI & NOODLE,79,I T C,136
M3,11,T4302,160,1,160,PACKAGED ATTA (1/95),50,PARAKH AGRO IND,231
M3,30,T4303,30,2,10,CHOCOLATE,17,NESTLE INDIA,221
M3,30,T4303,30,1,10,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,24,T4304,20,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,30,T4304,30,2,10,BISCUITS - CORE & NON CORE,12,MONDELEZ INTERNATIONAL,207
M3,30,T4304,30,1,10,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M2,24,T4305,114.5,1,18.5,ALL IODISED SALT,4,TATA CHEM,316
M2,24,T4305,114.5,1,96,ANTISEPTIC LIQUIDS (4/97),7,RECKITT BENCKISER,267
M3,30,T4305,235,1,136,SKIN CREAMS,67,SBS BIOTECH,290
M3,30,T4305,235,1,99,LIQUID TOILET SOAPS  (8/93),43,I T C,136
M2,24,T4306,19.5,1,19.5,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M3,30,T4306,10,1,10,BREAKFAST CEREALS,14,KELLOGG'S INDIA,166
M2,24,T4307,434,10,2,SPICES (03/04),69,JALANI ENTERPRISE,147
M2,24,T4307,434,2,102,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M2,24,T4307,434,1,210,REFINED EDIBLE OILS-ALL PACKS,58,ADANI WILMAR,6
M2,6,T4308,26,2,3,PRE-POST WASH PRODUCTS,55,HINDUSTAN UNILEVER LIMITED,133
M2,6,T4308,26,1,20,BISCUITS - CORE & NON CORE,12,BRITANNIA INDS,49
M2,24,T4308,18.5,1,18.5,ALL IODISED SALT,4,TATA CHEM,316
M3,30,T4308,40,1,10,VERMICELLI & NOODLE,79,I T C,136
M3,30,T4308,40,2,15,BREAKFAST CEREALS,14,MARICO INDS,199
M2,24,T4309,51,1,28.5,JAMS/JELLY/MARMALADES-CTG,41,HINDUSTAN UNILEVER LIMITED,133
M2,24,T4309,51,1,22.5,VERMICELLI & NOODLE,79,NESTLE INDIA,221
M3,30,T4309,10,1,10,CHOCOLATE,17,NESTLE INDIA,221
M1,19,T431,225,1,225,BUTTER MARGR  (4/94),15,G C M M F,91
